establecimiento_id,tipo_contacto,valor
6959614,telefono,6644402410.0
6959614,email,CERVANTES8084@HOTMAIL.COM
55944,email,DRA_DLCM@HOTMAIL.COM
133032,telefono,6646871993.0
8346650,email,ORTHOMEDESTHETIC.2@GMAIL.COM
57798,telefono,6865472814.0
95482,email,BYOWNERS@HOTMAIL.COM
154116,telefono,6642002296.0
154116,email,INFO@DERMAPIELMEDICA.COM
154116,website,WWW.DERMPIELMEDICA.COM
8093798,email,ADELAIDO@DERMAESTHETIC.GRO.UP
8093798,website,WWW.DERMACOSMETIC.COM
78464,telefono,6861351620.0
9795909,telefono,6656573990.0
109066,telefono,6646250032.0
8515638,email,DROSCAR-ESPINOZA@HOTMAIL.COM
6959410,telefono,6646931017.0
6959410,email,PRECIAD0145@HOTMAIL.COM
152538,email,CHECOGARCIAPEREZ@GMAIL.COM
63014,telefono,6646871592.0
56030,email,DRDANDORI@HOTMAIL.COM
56030,website,WWW.DANDORISYSTEMTJ.COM
58763,telefono,6865528746.0
58763,email,DR_GIOTTONNINI@HOTMAIL.COM
113782,email,MARTHITA61AGUILAR@GMAIL.COM
58714,telefono,6865524816.0
58714,email,RAULAGUI01@HOTMAIL.COM
58776,email,RICARDOVILLALOBOSE@HOTMAIL.COM
56397,telefono,6861252531.0
56397,email,DERMARO@HOTMAIL.COM
57970,telefono,6865526966.0
57970,email,DERMAPEREZLAGUNAS@GMAIL.COM
67541,email,DRFPB@HOTMAIL.COM
86966,telefono,6865545883.0
86966,email,CM.CASTILLODEMEXICALI@LIVE.COM.MX
7016805,email,DRESPARZAUROLOGO@GMAIL.COM
9524583,email,MIGERDIAZCHAVEZ@GMAIL.COM
10222870,email,DRACESIABORJON@GMAIL.COM
67542,telefono,6461717549.0
67542,email,DR.A.LIEVANA@GMAIL.COM
11170711,telefono,6646343364.0
11309750,telefono,6641121805.0
11309750,email,DRA.FELISA@GMAIL.COM
11268665,email,RMONGE.ORTHO@GMAIL.COM
67549,email,DOCAYALAV@HOTMAIL.COM
102322,telefono,6656547029.0
102322,email,DRARREARRE@HOTMAIL.COM
102322,website,WWW.DRARREDONDO.US
87345,telefono,6865541948.0
87345,email,IMCESE@PRODIGY.NET.MX
6959544,email,DRGABRIELRUIZ@GMAIL.COM
150555,telefono,6461194795.0
150555,email,TRAMEDSKER@HOTMIL.COM
10008417,telefono,6644220256.0
10008417,email,SOL-14877@HOTMAIL.COM
150628,email,DRCELIANUVE@GMAIL.COM
144167,telefono,6161657013.0
10066629,telefono,6646857003.0
55665,telefono,6655212770.0
72307,telefono,6865627645.0
63805,telefono,6646377244.0
151740,email,DRAGOMEZ15@HOTMAIL.COM
112879,telefono,6642501141.0
134055,telefono,6642171230.0
144668,telefono,6646213154.0
10456079,telefono,6862515168.0
8756479,telefono,6461185483.0
74442,telefono,6461942689.0
74442,email,XAVIERRR_21@HOTMAIL.COM
8280678,telefono,6865829036.0
6960226,telefono,6638234512.0
110149,email,AVISODEPRIVACIDAD@FUNDACIONBEST.ORG.MX
11238375,telefono,6462373734.0
74459,telefono,6421221982.0
103178,website,WWW.FUNDACIONBEST.ORG.MX
84339,telefono,6865651097.0
88237,email,DRGALLARDOURIAS@YAHOO.ES
138167,telefono,6862643820.0
148280,telefono,6863040467.0
82862,telefono,6862772426.0
9930499,telefono,6865901682.0
11483910,telefono,6642036727.0
116207,telefono,6646823686.0
153573,telefono,6646342515.0
153573,email,TRINIE58@GMAIL.COM
153477,telefono,6641886906.0
153477,email,EASSAD@HOTMAIL.COM
7633931,email,LIZETHADRIANA@GMAIL.COM
87300,email,JCHJMEDFAM@HOTMAIL.COM
9758146,email,DRA.EDNA.MTZ@GMAIL.COM
71172,telefono,6461162641.0
71172,email,OMARTHA9@GMAIL.COM
71307,email,DEREMHINTZE@GMAIL.COM
6908681,email,DRVELEZCONS@GMAIL.COM
11539841,telefono,6643492976.0
9144381,email,ROSYEQUIHUA@YAHOO.COM
10354808,telefono,6643999484.0
10354808,email,OSCAR_RGUEZ27@HOTMAIL.COM
8552717,telefono,6166121159.0
59135,telefono,6865692815.0
59135,email,DRSANDOVALD@YAHOO.COM.MX
54087,email,DRPENALOZAP@HOTMAIL.COM
6959596,email,OMARSAT@YAHOO.COM
10107032,telefono,6861229498.0
85229,telefono,6862487165.0
75706,telefono,6461780777.0
154114,telefono,6646743070.0
154114,email,DRFEMATT@GMAIL.COM
58603,telefono,6865525512.0
58603,email,ALESAUMON@HOTMAIL.COM
87489,email,CONSULTORIOGINECOLOGICO2002@GMAIL.COM
87292,telefono,6862100676.0
87292,email,SARCOMA_1981@HOTMAIL.COM
9558809,telefono,6645870856.0
9558809,email,DRAMTZO@GMAIL.COM
10772346,email,DRAVERAMG@HOTMAIL.COM
9749316,telefono,6641033205.0
8552037,email,DOCTORJORGESOLIS@HOTMAIL.COM
10640463,telefono,6645141802.0
10640463,website,WWW.EXPEDIENTECLINICO.COM
7622815,telefono,6644924441.0
11658898,email,DRA.AIGB@OUTLOOK.COM
61002,telefono,6646865681.0
61002,email,JUANALBERTO@YAHOOO.COM
61002,website,WWW.MEDGENERALTJ.COM
60994,telefono,6646863473.0
60994,email,HH-XO@HOTMAIL.COM
8362576,telefono,6863479472.0
146582,telefono,6646272045.0
146582,email,DR.RIVERARD@GMAIL.COM
152135,telefono,6646825387.0
141000,email,BREGTZ@GMAIL.COM
125004,email,HOSPITALMARDAN@HOTMAIL.COM
119327,telefono,6644091459.0
119327,email,ESBEYDY@DERMATOLOGAPEDIATRATIJUANA.COM
133034,telefono,6646871993.0
60991,email,DRJOSECEVALLES@GMAIL.COM
9190550,email,MEDITEC@GMAIL.COM
10136365,email,INFO.MIRIAM@DRA-ENCINAS.COM
58749,email,MAVENDANOG1@GMAL.COM
117640,email,DRJUANBARRERA@HOTMAIL.COM
7622309,email,CARDIOCARRILLO@GMAIL.COM
154136,email,SGUILLEN65@HOTMAIL.COM
154136,website,WWW.NNE.MX
115814,email,FCOASISS@GMAIL.COM
10373608,telefono,6862482554.0
10373608,email,NUTRI.MARTINROMO@HOTMAIL.COM
58768,email,ALMITAMR@YAHOO.ES
87313,email,ARMANDOQ1995@HOTMAIL.COM
153272,email,DR_VHBANDAMO@HOLMAIL.COM
58630,telefono,6865542960.0
145160,telefono,6649007612.0
70108,telefono,6862627321.0
70108,email,LORENARAMIREZ1@HOTMAIL.COM
153593,telefono,6646934570.0
153593,email,DRRICARDOMONGE@HOTMAIL.COM
153593,website,WWW.COLUMNA.MX
87344,telefono,6865519763.0
87344,email,DRALEJANDROBEJARANO@HOTMAIL.COM
87344,website,WWW.ORTHOCENTERMEXICALI.COM
153490,telefono,6646286158.0
153490,email,DR.NOELTIBERIO@HOTMAIL.COM
62751,telefono,6861864295.0
153309,telefono,6646347401.0
153309,email,TEREMONTERO@HOTMAIL.COM
154111,telefono,6649007286.0
154111,email,TAVESTOJEDA@HOTMAIL.COM
8093761,telefono,6646281218.0
115860,email,DRTAGLE@YAHOO.COM.MX
119034,email,EUGENIO.OCEGUERA@GMAIL.COM
150450,telefono,6642807884.0
150450,email,DRAJUANITAL@PRODIGY.NET.MX
64175,telefono,6865612933.0
64175,email,DR.FIELDS58@GMAIL.COM
67425,telefono,6461663218.0
115540,telefono,6642002293.0
115540,email,GONZALEZVALLEUROLOGY@GMAIL.COM
72508,telefono,6461814978.0
72508,email,DRAMEZCUA@HOTMAIL.COM
56433,telefono,6862486898.0
56433,email,PSIQUIATRA.MXL@HOTMAIL.COM
86499,telefono,6865541401.0
86499,email,DALVEAR_GALINDO@HOTMAIL.COM
121507,telefono,6646858781.0
121507,email,DRA.RUTHCASTILLO@GMAIL.COM
8093690,email,MOYSENN@YAHOO.COM.MX
8304845,telefono,6611129553.0
8553148,telefono,6642860664.0
8333988,telefono,6642545378.0
11500377,email,INFO@CCBEMBC.COM
10785877,telefono,6681115843.0
9637740,website,WWW.FUNDACIONBEST.ORG.MX
145466,telefono,6641880704.0
145466,email,JESUS_DOCTOR@HOTMAIL.COM
11539275,telefono,6646881510.0
68731,email,MARISACORIA58@HOTMAIL.COM
89953,telefono,6861504349.0
8391797,telefono,6863241484.0
53360,telefono,6658515319.0
54459,telefono,6656542318.0
54459,email,D.RHDEZ@HOTMAIL.COM
151476,email,DRCHACON9@HOTMAIL.COM
58818,email,DRAREBECA7@HOTMAIL.COM
65080,email,MANGADELAVEGA@YAHOO.COM.MX
56049,telefono,6641200586.0
9982292,website,WWW.FUNDACIONBEST.ORG.MX
147435,telefono,6642339788.0
147435,email,RAY.CAR.M@HOTMAIL.COM
153252,telefono,6646346118.0
153252,email,ERIKVZ@GMAIL.COM
153245,telefono,6646343301.0
153245,email,ROMEROCIRUGIA@HOTMAIL.COM
11171588,telefono,6642627274.0
11171588,email,OTORRINOTJGMAIL@GMAIL.COM
11163634,email,CESAR02-@HOTMAIL.COM
11163634,website,WWW.DRCESAREO.COM
10685483,website,WWW.LABPBANDSURGERY.COM
10341289,telefono,6644103356.0
10341289,email,DR.FELIPE.RAMIREZ@GMAIL.COM
10370545,email,DR.ORNELAS@HOTMAIL.COM
10202108,email,DRDANROSAS@GMAIL.COM
10202108,website,WWW.DRDANIELROSAS.COM.MX
10167922,email,GINECOLOGO@J.COM
9902400,email,CONSULMEDICO4@HOTMAIL.COM
10560447,telefono,6643878853.0
10560447,email,DR.J.FORTINIOTORRES@GMAIL.COM
10376656,email,ACEVEDOKARINA83@YAHOO.COM
10367023,email,SILVIAMED_SANCHEZ@HOTMAIL.COM
10520922,telefono,6644783006.0
10520922,email,DOCTORAPABLO@HOTMAIL.COM
10524638,telefono,6642809972.0
10524638,email,DRASANDRAORENDAIN@GMAIL.COM
10524638,website,WWW.DRASANDRAORENDAIN.COM
8093766,email,DRCONRADOCHUCUAN@HOTMAIL.COM
8280559,email,ARY.CHUCUAN.CASTILLO@GMAIL.COM
6959659,telefono,6643099775.0
6959659,email,LUISISTAZ@HOTMAIL.COM
9611046,email,DOCTORLASO1958@HOTMAIL.COM
8515437,email,CONS.DRAS.LEPEZLIMON@HOTMAIL.COM
8552319,email,DRPROCTO.LAAYS@GMAIL.COM
9743794,telefono,6643074322.0
9743794,email,DREDUVAZ@HOTMAIL.COM
9589431,email,DRGOMEZINFO@GMAIL.COM
9679979,telefono,6647315237.0
9679979,email,MED.TIJUANA.PHARMACY@GMAIL.COM
70931,telefono,6461016095.0
86447,telefono,6865525733.0
58740,telefono,6865529310.0
58740,email,ISMAEL_AVILA50@HOTMAIL.COM
6930047,telefono,6861229801.0
6930047,email,LILIA45ROD@YAHOO.COM.MX
57927,telefono,6865823515.0
56984,telefono,6865529926.0
57996,telefono,6865540856.0
57996,email,MOCHO@HOTMAIL.COM
85917,telefono,6868410853.0
6696297,email,DENTISTAJUDITH@GMAIL.COM
121752,telefono,6641158752.0
121752,email,DRJORGEMARTINEZMEDINA@HOTMAIL.COM
58764,telefono,6865692262.0
9766223,email,DRAPATTYTORRES@HOTMAIL.COM
10509864,email,DANIELASANCHEZ@GMAIL.COM
10509864,website,WWW.DRADANIELASANCHEZFERTILIDADTJ.COM
11079163,telefono,6646284235.0
11079163,email,DRMOISESAGUILA@GMAIL.COM
10652042,email,JHRVARGAS@GMAIL.COM
10652042,website,WWW.NEUROFEEDBACKTRAINING.COM.MX
8280551,telefono,6644783000.0
8280551,email,ALFREDOCOLON@OUTLOCK.ES
9958508,telefono,6643509783.0
8317005,telefono,6646282365.0
8313835,telefono,6646238664.0
8313835,email,RDHERNANDEZM@HOTMAIL.COM
149926,telefono,6643833082.0
60999,telefono,6646863707.0
7138510,telefono,6646661141.0
125928,telefono,6642047299.0
125928,email,DRACHUYITAGUTIERREZ@YAHOO.COM.MX
10092069,email,DRAGISELAMEZA@GMAIL.COM
10092069,website,WWW.DRAGISELAMEZA.COM
8093944,telefono,6646351892.0
8093944,email,ANGIOLOGIATIJUANA@GMAIL.COM
154172,email,ANTONINTERNIST@GMAIL.COM
9995473,email,V.MARTINEZAVE@GMAIL.COM
9995473,website,WWW.NACER.COM
8514641,website,WWW.DICTORALIA.COM.MX
11643038,email,PLASTICMONTUFAR@GMAIL.COM
11669791,email,DRADYINTERNISTA72@GMAIL.COM
11614109,email,EQUIPOMEDICOPARRA@OUTLOOK.COM
11502812,email,ALVISIMON@GMAIL.COM
11688719,email,CONSULMEDICO4@HOTMAIL.COM
119304,email,DRA_REYNA_ALDANA@HOTMAIL.COM
154161,email,DRHUGONAVARRETE@HOTMAIL.COM
153139,email,ESTELABEHR@HOTMAIL.COM
75831,telefono,6461788357.0
9642666,email,RECEPCION@TIJUANAEYECENTER.COM
9642666,website,WWW.TIJUANAEYECENTER.COM
9705952,email,RECEPCION@TIJUANAEYECENTER.COM
9705952,website,WWW.TIJUANAEYECENTER.COM
10536575,email,RECEPCION@TIJUANAEYECENTER.COM
10536575,website,WWW.TIJUANAEYECENTER.COM
11275786,email,RECEPCION@EYECENTER.COM
11275786,website,WWW.TIJUANAEYECENTER.COM
10997673,email,RECEPCION@TIJUANAEYECENTER.COM
10997673,website,WWW.TIJUANACENTER.COM
153622,email,DRLOPEZP@YAHOO.COM
87282,email,ROGELIO_S_LIMON@HOTMAIL.COM
119576,email,CPMARIOML@HOTMAIL.COM
148039,telefono,6585162466.0
114820,telefono,6644793876.0
114820,email,LYFMEDICA@GMAIL.COM
7622714,telefono,6641798320.0
110002,telefono,6641798320.0
110002,email,ORIONRCA@HOTMAIL.COM
125934,telefono,6651217434.0
125934,email,I_ETERNOD53@HOTMAIL.COM
78528,telefono,6862242476.0
143265,telefono,6641179405.0
9927706,telefono,6865433777.0
141963,telefono,6646473427.0
141963,email,MARI_AVILA65@HOTMAIL.COM
144390,email,DOCTOR.JERC@YAHOO.COM
137228,telefono,6646363747.0
60998,email,ALPAFI@PRODIGY.NET.MX
94291,telefono,6461782930.0
94291,email,CICERONMEJIA47@HOTMAIL.COM
6283842,email,ADMON@CRUZROJAMEXICALI.COM
6283842,website,WWW.CRUZROJAMEXICANA.ORG.MX
9656220,telefono,6642054557.0
10963104,email,MARISELAOCAMPO@HOTMAIL.COM
10587061,email,DRA.VANIACACOHUI@GMAIL.COM
9719210,email,DR.ISAIASE90@GMAIL.COM
10466231,email,DRAMONICATOVARGZZ@GMAIL.COM
119344,telefono,6646351816.0
119344,email,DRTAPIARAMON@GMAIL.COM
119330,telefono,6646351816.0
119330,email,RUFINO@UABC.EDU.MX
8434041,telefono,6865535026.0
10823852,telefono,6161349543.0
11048115,telefono,6865974669.0
11048115,email,NUTRIOLOGAVALERIAHERRERA@GMAIL.COM
10033669,telefono,6861981650.0
10747938,telefono,6641979520.0
10747938,email,NUTRIOLOGO_JOAQUIN@GMAIL.COM
10506506,telefono,6464001092.0
10506506,email,DRA.CINTHIA.MEDINA@GMAIL.COM
121743,telefono,6646853438.0
121743,email,DRALCANTARYASOC@HOTMAIL.COM
87515,email,MONK.STAGLR@GMAIL.COM
87515,website,WWW.DENTISTAMONICASOTO.COM
8316970,email,DRMONTES@ORTOPEDISTAENTIJUANA.COM
8316970,website,WWW.DRLUISMONTES.COM
93640,telefono,6461741476.0
93640,email,CONSULTORIO.LEON@HOTMAIL.COM
53484,telefono,6642041466.0
53484,email,DRACATALINAAYALA@HOTMAIL.COM
54224,telefono,6646852341.0
54224,email,ZAMUDIOIRMA@HOTMAIL.COM
53476,telefono,6631022016.0
53476,email,OCUVISION.CENTRO@GMAIL.COM
53476,website,WWW.OCUVISION.NET
10019853,email,DRA.NAYELI.BERNAL@GMAIL.COM
119286,telefono,6646351865.0
119286,email,DRDAVIDNAVA@GMAIL.COM
119286,website,ORCESARZEPEDANAJAR.COM
55739,telefono,6656545039.0
153287,telefono,6195651300.0
153287,email,DRAEMOSCO@AOL.COM
10786909,telefono,6865524895.0
71119,email,SPARESS54@HOTMAIL.COM
59008,email,JMTZPICHARDO@HOTMAIL.COM
119282,telefono,6646351843.0
119282,email,DRBLANCAS73@GMAIL.COM
119282,website,HOSPITALESANGELES.COM.MX
8280610,email,DRA.ALEJANDRALOPEZ@OTORRINOTIJUANA.COM
9573849,telefono,6671316988.0
9573849,email,ORL.SINGHM@GMAIL.COM
11667249,email,PINEALVALE@GMAIL.COM
153308,telefono,6646483021.0
153308,email,MRUEDAS2001@YAHOO.COM.MX
153623,telefono,6646347887.0
153623,email,DRJOSELGE@HOTMAIL.COM
82159,telefono,6865471878.0
82159,email,DRDELEINANGEL@GMAUL.COM
97841,telefono,6161053885.0
84044,telefono,6865612298.0
147124,telefono,6646257788.0
10214648,email,UNIDADDEPEDIATRIA@GMAIL.COM
153296,telefono,6646343443.0
6959623,telefono,6646850989.0
6959623,email,JCPEDIATRA@HOTMAIL.COM
8093956,telefono,6641112223.0
87310,email,TRINYV@HOTMAIL.COM
87478,email,HERIBERTO_SOLANO@YAHOO.COM
87404,telefono,6869460808.0
87531,email,VELAFLORA@YAHOO.COM
9072835,telefono,6461278151.0
71110,email,JORGE_FIELD_C@HOTMAIL.COM
115888,telefono,6646341897.0
119328,email,JCDUARTEAVB@GMAIL.COM
119329,telefono,6646351805.0
119329,email,CONSULTORIO_109@HOTMAIL.COM
119341,telefono,6641234303.0
119341,email,DRADELIA@PEDIATRAANGELES.COM
119341,website,WWW.PEDIATRIAANGELES.COM
119336,telefono,6646486398.0
119336,email,CINTHYABUSTAMANTE@YAHOO.COM
119326,telefono,6646351863.0
119326,email,MD.GAYOSSO@GMAIL.COM
11473607,telefono,6641232203.0
11473607,email,CLAPATYLU@YAHOO.COM.MX
119337,email,AYALAURRIDAS3@GMAIL.COM
6971586,email,CONSULTORIO-109@HOTMAIL.COM
9796127,email,ARIANAGASTELUM37@GMAIL.COM
53309,telefono,6646883664.0
53309,email,KRYTON180.SZ@GMAIL.COM
6908504,telefono,6461174280.0
6908504,email,SICARDI53@GMAIL.COM
8798009,telefono,6641856692.0
8798009,email,ELUGOMTZ@HOTMAIL.COM
154097,telefono,6641884125.0
154097,email,ALIRAP23@HOTMAIL.COM
55487,telefono,6646858258.0
55487,email,DRPANQUE@PRODIGY.NET.MX
8304350,telefono,6461960521.0
8304350,email,TONATHIULLORRICO@HOTMAIL.COM
55238,email,PREVEDENTALCLINIC@GMAIL.COM
87415,telefono,6865542203.0
87415,email,PROCTOPACHECO@HOTMAIL.COM
11201722,telefono,6642841574.0
11201722,email,PSIC.PINEDA@GMAIL.COM
61010,email,SANDRA.AVILAV@GMAIL.COM
11404176,telefono,6461961634.0
11404176,email,PSIC.FCOARIZA@GMAIL.COM
10044300,telefono,6462705984.0
10436827,telefono,6461312791.0
10436827,email,PSIC.KARINACORTES@HOTMAIL.COM
11058979,telefono,6653924191.0
11058979,email,PSICMERRLEGOMEZ@GMAIL.COM
10772597,telefono,6461138839.0
10376979,telefono,6461300880.0
9515867,email,VALDIVIAOLIVIA7@GMAIL.COM
9515867,website,WWW.VITALPSICOLOGIATIJUANA.COM
135735,telefono,6641946475.0
135735,email,PSIC.MONICARUIZ@GMAIL.COM
10050542,telefono,6647169606.0
10050542,email,VITALPSICOLOGIATIJUANA@GMAIL.COM
9687420,telefono,6643135148.0
11044191,email,P.OMARDELPOSTIGO@GMAIL.COM
11385971,telefono,6643659056.0
11013393,email,NAVAALDO@GMAIL.COM
10626313,email,MARISOLALVAREZ.PSIC@GMAIL.COM
10550938,telefono,6646827411.0
10550938,email,LICYARALOPEZ@GMAIL.COM
119069,telefono,6646347263.0
10125916,telefono,6645374534.0
93684,telefono,6462400795.0
93684,email,REYROGO@HOTMAIL.COM
75786,website,ORTIZ.LAILAUABC.EDU.MX
9834067,telefono,6865497194.0
9834067,email,RUIZESTELA261@GMAIL.COM
8304151,telefono,6461461683.0
8304151,email,PSIC_AMPARO@HOTMAIL.COM
8304097,telefono,6461350672.0
95912,telefono,6461635862.0
6908310,email,ERIKA.AMADORSOL@GMAIL.COM
6908488,telefono,6461173719.0
10369706,telefono,6462601336.0
10369706,email,PSCI.ISABELGSANDEZ@GMAIL.COM
11560494,telefono,6462103062.0
11560494,email,SICDLUZCORONA@GMAIL.COM
9541500,telefono,6461516677.0
81714,telefono,6861109786.0
10035436,telefono,6861480325.0
10035436,email,PSICELIZAGAONA@OUTLOOK.COM
9206073,telefono,6861279674.0
11621864,email,GONZALEZ.EMILIANO@UABC.EDU.MX
91371,telefono,6862406122.0
9528930,telefono,6861363986.0
9528930,email,VILLAA91@GMAIL.COM
9901368,telefono,6461506697.0
9901368,email,CARLOTAVEGA@EDUBC.MX
10163943,email,CIAAPMXLI@GMAIL.COM
9721486,telefono,6643206954.0
9721486,email,PSIC.PHANIE@GMAIL.COM
9820459,telefono,6644359877.0
8434089,telefono,6862742404.0
8434089,email,LOREDOVERO@HOTMAIL.COM
10518440,email,DRMARINAHADMON@GMAIL.COM
8485584,telefono,6643746635.0
8485584,email,PSIC.SANDRAMARQUEZ@HOTMAIL.COM
11359014,email,PSIC.JESSICAMS@GMAIL.COM
9906931,telefono,6641230524.0
11694603,telefono,6646827411.0
11694603,email,LICYARALOPEZ@GMAIL.COM
11151516,email,PSIC.LETYPG@GMAIL.COM
9916685,email,PSICOLOGOFELIX13@GMAIL.COM
9635582,telefono,6646407508.0
9514038,telefono,6461029294.0
10412763,email,SAGUIAR.SPYCOLOGA@GMAIL.COM
7346014,telefono,6643754165.0
10906984,telefono,6651049188.0
60558,email,CON_TACTOTJ@YAHOO.COM
60558,website,WWW.CONTACTOPSICOLOGIAFAMILIAR.COM
119277,email,RAYITAL@YAHOO.COM
11221666,telefono,6644938324.0
103385,telefono,6643665065.0
59027,email,RAMLANZ@HOTMAIL.COM
59027,website,WWW.RAMLANZDENTAL.COM
10563977,telefono,6641883292.0
10563977,email,DRALEONORLARIOS@GMAIL.COM
58753,email,OCLUSION_AYALA@HOTMAIL.COM
71248,telefono,6462711396.0
71248,email,DRA.VICKY@GMAIL.COM
101267,email,ADMON@CRUZROJAENSENADA.ORG.MX
101267,website,WWW.CRUZROJAMEXICANAORG.MX
126807,telefono,6641042019.0
9302662,telefono,3321600689.0
102111,telefono,6656546313.0
11508816,telefono,6631003948.0
154140,email,DOCTOR_AYALA@HOTMAIL.COM
10609675,email,DRMARINAHADMON@GMAIL.COM
10528834,email,DRFRIAS746@GMAIL.COM
6286423,email,OSCARCRUET@HOTMAIL.COM
6286423,website,WWW.CRUZROJAMEXICANA.ORG.MX
57020,telefono,6862302133.0
57020,email,DRAEDNAORTEGA@GMAIL.COM
6930711,telefono,6865535609.0
9690326,email,ANAHIBARRIOS91@GMAIL.COM
10417411,email,PSIC.ENRIQUECUMPLIDO@GMAIL.COM
11294498,email,PSIC.GALVAN@GMAIL.COM
54084,email,SLRV13@HOTMAIL.COM
8515485,email,DRANATIVIDADLOPEZ@GMAIL.COM
10026455,telefono,6862249125.0
10026455,email,CONSULTORIOCRECER.24@GMAIL.COM
111687,website,WWW.FUNDACIONBEST.ORG.MX
104166,telefono,8005083580.0
114347,website,FUNDACIONBEST.ORG.MX
11406469,telefono,6462091471.0
78504,telefono,6863560190.0
89785,telefono,6865639135.0
10852036,telefono,6647695159.0
9611639,email,DR.OBEDCOI@HOTMAIL.COM
9611639,website,WWW.COISALUD.COM
9751670,telefono,4445472815.0
9751670,email,DRHECTORCAMPOS@HOTMAIL.COM
9751670,website,WWW.ORTOPEDISTAMEXICO.COM
9732652,website,WWW.KARLAALVAREZBANDERAS.COM
9885845,email,DRA.SOFIARINCON@GMAIL.COM
9885845,website,WWW.DRASOFIARINCON.COM
9776150,telefono,6199068640.0
9776150,email,DRLOPEZNEURO@GMAIL.COM
9776150,website,WWW.NEUROTIJUANA.COM
8552128,email,DR.ADRIANPEDIATRA@GMAIL.COM
8552125,telefono,6634381758.0
8552125,email,DRRUIZ_@HOTMAIL.COM
9605936,email,AUX.TJ@COISALUD.COM
9605936,website,WWW.COISALUD.COM
9496562,telefono,6644726156.0
9496562,email,JERALOLU@GMAIL.COM
7016651,telefono,6646341818.0
7016651,website,CONTACTHERNIAGIGANTE.COM
10057262,telefono,8110814529.0
10057262,email,DRMEDINA.GERIA@GMAIL.COM
10057262,website,WWW.COISALUD.COM
10370873,telefono,6647480784.0
10370873,email,DR.DANIELSANCHEZ@GMAIL.COM
10370873,website,WWW.DR.SANCHEZONCOGINECOLOGIA.COM
10204748,telefono,6644783006.0
10204748,email,REYNOSOBENTANCOURTMD@GMAIL.COM
9991295,email,DR.JRAFAELMELGOZA.GINECO@GMAIL.COM
10034146,telefono,6646351832.0
10034146,email,DR.PRIOR@GMAIL.COM
10034146,website,CIRUJANOCARDITORAXICO.COM
10476386,email,JUANSALAZARPRIEGO@HOTMAIL.COM
10372441,email,TRAUMATOLOGIAHANDS@GMAIL.COM
10521887,telefono,6631229089.0
10521887,email,DR_RIOS_HEMATOLOGO@HOTMAIL.COM
10521887,website,WWW.COISALUD.COM
10368427,telefono,6632014622.0
10368427,email,MX.MEZQUITA@GMAIL.COM
10399326,telefono,6441210489.0
10399326,email,DR.FERNANDOBELTRANCARDIO@GMAIL.COM
10413904,email,DR.GRACE.ONCOLOGIA@GMAIL.COM
10413904,website,WWW.DOCTORALIA.COM
10923778,telefono,6641011219.0
10923778,email,DRLUIS_AMEZQUITA@HOTMAIL.COM
10981825,email,M_UVAS@HOTMAIL.COM
11045686,telefono,6646992472.0
11045686,email,RECEPCION@DRACOINDA.COM
11045686,website,WWW.DRACOINDA.COM
10842600,telefono,6196385756.0
10842600,email,TOLEDOGF@PRODIGY.NET.MX
10842600,website,WWW.MEDICASPA.COM
10681539,telefono,6644783006.0
10681539,email,ALEXBVAZ@HOTMAIL.COM
10722217,email,DRMOISESAGUILA@GMAIL.COM
11008889,telefono,6644406516.0
11008889,email,AZUL.ROCHA@HOTMAIL.COM
11001226,telefono,6641906529.0
11001226,email,SANDIAIDETH@GMAIL.COM
11205064,telefono,6641230624.0
11205064,email,ORLJMG@HOTMAIL.COM
11264963,telefono,6641235109.0
11264963,email,JGUTIERREZ.RAUMATOLOGA@GMAIL.COM
11298280,email,DR.DOMINGUEZG.N@GMAIL.COM
11223913,email,DRA.RODRIGUEZ.BRITO@GMAIL.COM
57044,telefono,6653914480.0
57044,email,DR.LEONFLORES@HOTMAIL.COM
121428,telefono,6641880699.0
121428,email,EMENDEZU@HOTMAIL.COM
117863,telefono,6646816306.0
117863,email,DRSOLIVARES@YAHOO.COM.MX
60523,email,GABRIELLASERRANO@HOTMAIL.COM
9805803,email,DANASIERRA29@GMAIL.COM
11451901,email,DRA.LUCEROSOTO@GMAIL.COM
9854147,email,NUTRIOLOGODIEGOALBERTO@GMAIL.COM
9731858,email,NUT.JUANRAMOS13@GMAIL.COM
9932716,telefono,6677570208.0
9932716,email,DRA.JAMUNOZ@GMAIL.COM
9932716,website,WWW.COISALUD.COM
11013904,telefono,6643032107.0
11013904,email,HOUSERADIOLOGY@GMAIL.COM
11013904,website,WWW.COISALUD.COM
11673309,telefono,6633153343.0
11673309,email,DRDANIELMACIEL@HOTMAIL.COM
11673309,website,WWW.COISALUD.COM
9507437,telefono,6641987736.0
9507437,email,CARLOSLUGOE@GMAIL.COM
9507437,website,WWW.COISALUD.COM
11040772,telefono,6643688386.0
11040772,email,DRISMAEL@KIDNEYCARECENTER.COM.MX
11040772,website,WWW.UNITRANSPLANT.COM
11622453,telefono,6643123909.0
11622453,email,DRGIOVANNIARIAS@GMAIL.COM
11622453,website,WWW.TIJUANAOBESITYCSRECENTER.COM
11620276,telefono,6633705057.0
11620276,email,DR.INFANTE.79@GMAIL.COM
11620276,website,WWW.COISALUD.COM
11618410,telefono,6671841569.0
11618410,email,IGRID.CAZARES@GMAIL.COM
11613226,email,DR.JAIMEDIAZO@GMAIL.COM
11613226,website,WWW.CANCERDEMAMATIJUANA.COM
11641637,telefono,9997389330.0
