categoria_negocio,latitud,longitud
AQUASEA-BAJA,31.84515332,-116.5904068
AQUASYS,31.72488871,-116.5737505
ARREGLOS Y COSTURAS,31.76996201,-116.5641273
ARTEXA,31.8818288,-116.6258531
AUXILIAR NOVIAS HILADAS,31.864983,-116.618328
BAJA BLUE ICE,31.9033683,-116.7061163
BAJA MARINE FOODS,31.89500627,-116.7049639
BAJA POINT BORDADO Y SERIGRAFIA,31.86890903,-116.625519
BC FASHION,31.80295715,-116.5951524
BC-TAGS,31.84577732,-116.594422
BEBITAS SWEETS,31.85271333,-116.5919238
BESTFACT,31.78477817,-116.596193
BIKO TEXTIL,31.88523306,-116.61154
BME FACTORY,31.8634339,-116.5934915
BOBO PRODUCCION,31.82910341,-116.6002786
BODEGA ADOBE GUADALUPE,31.90678927,-116.6980619
BODEGA BARISAL,31.87019301,-116.6018131
BODEGA TORTILLERIA EL REY DE LA TORTILLA,31.77462532,-116.5729295
BODEGA VEHICULAR DE TORTILLERIA EL MEÑO,31.86089991,-116.5883175
BOHEMIANS ROPA,31.89368884,-116.5631026
BOLSAS Y MALETAS,31.86340523,-116.6291536
BORDADORA DE ENSENADA,31.86342959,-116.6284756
BORDADOS FATIMA,31.84343897,-116.591142
BORDADOS NAUTILUS,31.86033036,-116.5934055
BORDADOS NEXOS,31.86392156,-116.6123048
BORDADOS RELIEVE,31.86261159,-116.6227669
BORDADOS SOFI,31.85866738,-116.6047231
BUENOS APPAREL,31.79668158,-116.5932599
BULLDOG SPORTS,31.86551988,-116.5884897
CAFE EL ZURDO,31.90581557,-116.2790238
CALIFORNIA BAHIAS,31.89987176,-116.7088619
CAMALEON,31.84391216,-116.5995761
CANNERIA CERVECERIA,31.8621026,-116.6113791
CASA BAÑUELOS,32.0954716,-116.5730103
CASA BOUTIQUE NO. 5,31.86198256,-116.5853089
CASA DE PIEDRA,31.97985322,-116.6540466
CASA ITZCUINTLE,31.90678927,-116.6980619
CAVA CORDOVA,31.90678927,-116.6980619
CEDIS ENSENADA,31.87122519,-116.6058208
CENTRO DE DISTRIBUCION MANEADERO,31.73786798,-116.5821195
CERVECERIA AGUAMALA,31.90701713,-116.6977861
CERVECERIA AGUAMALA,31.88455508,-116.6861466
CERVECERIA BELLINGHAUSEN,32.09125225,-116.5745903
CERVECERIA TRANSPENINSULAR,31.86586911,-116.6605411
CERVECERIA WENDLANDT DE MEXICO,31.8961558,-116.7087196
CERVEZA CARDERA,31.85067812,-116.5885884
CHARIS FASHION ENSENADA,31.72512633,-116.5742326
CHURRERIA LA HERENCIA,31.72686854,-116.5779445
CO & I ENS,31.89217066,-116.5854711
COCINARTE,31.85912129,-116.5971384
COCOA LOS PASTELES DE TITA,32.09774191,-116.5777919
COMERCIALIZADORA AGROINDUSTRIAL DEL NORTE,31.83379753,-116.6058172
COMERCIALIZADORA MEXICANA BARATO,31.87488548,-116.5660457
CONFECCION DE PRENDAS DE VESTIR SOBRE MEDIDA,31.84826115,-116.5669341
CONFECCION DE PRENDAS DE VESTIR SOBRE MEDIDA SIN NOMBRE,31.89213349,-116.5673027
CONFECCION DE PRENDAS DE VESTIR SOBRE MEDIDA SIN NOMBRE,31.06216179,-116.2108688
CONFECCIÓN DE PRENDAS DE VESTIR SOBRE MEDIDA SIN NOMBRE,31.71818658,-116.5744707
CONFECCIONES MONTOYA,31.78288001,-116.5806725
CONSERVERA DE HIELO DEL PACIFICO,31.90328444,-116.7057362
COOL AGUA,31.85139966,-116.5719046
CORAZON NATIVA,32.09335079,-116.5764719
COSTURAS,31.78366393,-116.5822339
COSTURAS,31.87299524,-116.6145543
COSTURAS BETY,32.09990049,-116.5820946
COSTURAS ESTELA,31.86199341,-116.5417372
COSTURAS EXPRESS,31.91622871,-116.6007202
COSTURAS MAGGY,31.78003731,-116.5785169
COSTURAS MARIA,31.06356063,-116.2122582
COSTURAS MARTHA,31.82538196,-116.5825818
COSTURAS ROSITA,31.86058894,-116.5437885
COYOTAS WAWAS,31.78417158,-116.5793063
CREACIONES EDITH,31.87431717,-116.5972241
CREACIONES LUPITA,31.85683761,-116.570346
CREMERIA MARQUEZ,31.70794667,-116.5716874
CREMERIA Y QUESERIA,31.81075443,-116.5902337
CRISTAPURO,32.09648828,-116.5709545
CRISTAPURO,32.0965064,-116.5709211
D & S APPAREL,31.81158524,-116.5970324
D Y S INTERNATIONAL,31.89985402,-116.7098887
DE J RIVERA,32.09636718,-116.5714132
DELICE PANADERIA Y REPOSTERIA,31.84357067,-116.5908725
DELICIA POSTRES Y PASTELES,31.78495628,-116.5917226
DEPOSITO DE AGUA SUPER AQUA 2 0 0 0,31.88059393,-116.5772314
DISFRACES JOHNNANAS,31.88442032,-116.6046263
DISTRIBUCIONES RIVERA,31.78861772,-116.6016534
DISTRIBUIDORA COMERCIAL HERJAGA,31.86332566,-116.5739209
DISTRIBUIDORES DE AGUA CROC Y SIMILARES DE ENAENADA,31.86655148,-116.6021063
DM7,31.78783539,-116.592146
DON AGUSTIN,31.87789306,-116.6205306
DOÑA CHUY,32.09740556,-116.5692086
DONAS EL ZORRILLO,31.670529,-116.5132683
DONOS STATION,31.78606478,-116.5919396
DONOS STATION,31.87248295,-116.6223864
DULCE PAU POSTRES Y PASTELES,31.8685769,-116.6196146
DULCURA PANADERIA,31.79139533,-116.5901797
EL PUERTO VENTAS DE PRODUCTOS DE LA MORENITA,31.85511797,-116.5673091
EL REY DE LA TORTILLA,31.89059688,-116.5862055
EL RINCON DE LAS DELICIAS ABYS,31.7151996,-116.573344
EL SEÑORITO GATO,31.87146803,-116.6228565
ELABORACIÓN DE BEBIDAS ALCOHÓLICAS A BASE DE UVA,31.90678927,-116.6980619
ELABORACION DE BEBIDAS ALCOHOLICAS A BASE DE UVA SIN NOMBRE,31.86744335,-116.6286717
ELABORACION DE DECORACIONES MEXICANAS,31.72871185,-116.5597895
ELEGANT FASHION,31.8275366,-116.5999705
ELEGANT FASHION,31.84895289,-116.5882344
ELEGANT FASHION,31.84370834,-116.5893072
ELEGANT FASHION,31.84897668,-116.5882392
ENSENADA TEXTILES,31.82974442,-116.6004056
ESCAMA GASTRO CAFE,31.89836451,-116.7069291
ESPIRITUS ENOLOGICOS,31.90678927,-116.6980619
EVCR,31.85322785,-116.5890847
EXPENDIO AQUAVITA,31.88322179,-116.630966
EXPENDIO PANADERIA ROSALES,31.77587359,-116.5728884
EXPORTADORA DE SAL,28.0402692,-115.185878
FABRICA DE COSTURA HB,31.88346831,-116.580777
FABRICA DE PASTELES LOURDES,31.85769497,-116.6087379
FABRICACION HAMACAS,31.89532919,-116.570369
FASTENAL,31.86258443,-116.6016811
FAVIOLA MARTINEZ PEREZ,31.85360509,-116.5622052
FONDANT PASTELES Y MAS,31.85457235,-116.6092831
FREEDA TIENDA DE ROPA DEPORTIVA,31.86805284,-116.5996761
GOLDEN PACIFIC TO,31.78806372,-116.5921928
H2 ZALDIVAR,31.78674379,-116.5906691
HAMACAS,31.89570655,-116.570488
HELADOS,31.79213822,-116.5782408
HELADOS DEL VALLE,32.09507302,-116.5734495
HELADOS DELICIAS,31.86371776,-116.5949941
HELADOS DELICIAS,31.81079378,-116.5967127
HELADOS ESPINOZA,31.86288152,-116.5883432
HELADOS PINGUIS,31.8558233,-116.5863475
HELADOS POLLITO,31.86189794,-116.5778921
HELADOS Y MEZCLAS,31.86911846,-116.6089649
HELADOS Y PALETAS ROMEROS,31.72895369,-116.5794809
HIELERA DIAMANTE,31.79874648,-116.594311
HIELERA EL POLAR DE ENSENADA,31.77260182,-116.5887997
HIELO PARAISO,31.86315432,-116.6106597
HOGAZA HOGAZA,31.86215756,-116.617535
HOGAZA HOGAZA PANADERIA,31.85863275,-116.5846337
HOLLIE BOLLEN,31.8632041,-116.6064709
HOLLIE BOLLEN DOUGHNUTS AND COFFEE,31.87155801,-116.6265763
HORTICOLA CUCAPAH,31.87115365,-116.6121333
HOTELERA Y VINICOLA HACIENDA GUADALUPE,31.8635404,-116.6275168
INDUSTRIAS ALVARADO,31.87288231,-116.5759082
KH YELLOW,31.86702053,-116.6130013
KNITOPÍA,31.78860259,-116.5923032
KNS,31.78012751,-116.5893822
KOFKEN PANIFICACION,31.87065973,-116.6212697
LA CASA DE LA GARRAFA,31.86713982,-116.6172762
LA CAVA DE MARCELO,31.94896,-116.263706
LA MICHUACANA,31.89708647,-116.5769097
LA REYNE,31.85824812,-116.6060148
LA SINALOENSE,31.8311028,-116.5946527
LA SONRISA,31.86602738,-116.6215491
LA SORELAS,31.78413188,-116.579555
LADDER FASHION,31.78561365,-116.5792145
LECHE AZUCENA,31.86589596,-116.6149841
LLENADO DE GARRAFONES AQUASIS,31.70681778,-116.5545147
LORE PASTELES,32.10011697,-116.577526
LOURDES PASTELERIA,31.82042709,-116.5993859
LUNARIS CHOCOLATE ARTESANAL,31.82895379,-116.5947865
LUPITA DONAS,31.69948604,-116.55904
MACIAS MEXICO,31.865754,-116.5913917
MADERA 5,31.90673022,-116.6981182
MAJA SPORT WEAR ENSENADA,31.86107917,-116.6217273
MAM DE LA FRONTERA ACME,31.8425151,-116.6032305
MANANTIAL DEL REAL,31.85176956,-116.5990268
MANANTIELES DE BAJA CALIFORNIA,31.86617061,-116.6106089
MANUFACTURAS ALPASO,31.90349401,-116.7023145
MAQUILADORA BC FASHION,31.79934889,-116.5944358
MAQUILADORA TALLER DE EMPAQUE,31.77955728,-116.5783329
MARAH GARMENT,31.86589475,-116.5859458
MARIATINTO,31.83712085,-116.6038236
MARIELAS CAKE SHOP,31.83806886,-116.6057752
MARINO PACIFICO,31.89853562,-116.7070343
MASECA,31.87080337,-116.5978822
MESIMAR,31.90206996,-116.7015942
MI TIERRA TOSTADAS Y TOTOPOS,31.85699062,-116.5844373
MICHOACANA DE CHAPULTEPEC UN MUNDO SE SABORES Y COLORES,31.7825836,-116.6038249
MINI TIENDA,31.91320359,-116.6004636
MIRADOR MUNICIPAL,31.66755522,-116.5177993
MIUX KULLI,31.87788039,-116.6136497
MONTE XANIC,32.09224612,-116.5827805
NATURAL JOY,31.85792061,-116.5845274
NATURAL ORGANIC PRODUCT,31.72624251,-116.5798899
NEVERIA ARTESANAL DON CHAYO,31.78417431,-116.5792749
NIEVES Y FRUTAS DE TEMPORADA,31.72186937,-116.575997
NIKS SPORTS BORDADOS Y SERIGRAFIA,31.85997443,-116.6108282
NOROESTE APAREL,31.83149999,-116.6007499
NOVIAS HILDAS,31.864983,-116.618328
NOVIAS Y QUINCEANERAS IRMA S,31.86724619,-116.6231851
OCEANO INDUSTRIAL SAPI,31.8991188,-116.7094301
OFICINA SCPP CALIFORNIA DE SAN IGNACIO,31.87935554,-116.6212188
OFICINAS DE LIMON LIMPIA,31.86754234,-116.626919
OLD SCHOOL BORDADOS,31.85788737,-116.5897745
ONEILL,31.80283603,-116.5951209
OROZ BAKERY,31.87207474,-116.623447
OS MODA,31.32438838,-116.2452787
PALETERIA LA FLOR DE MICHOACANA,31.86724619,-116.6231851
PALETERIA LA MICHOACANA,31.86035084,-116.6047556
PALETERIA LA MICHOACANA,31.86116083,-116.5991893
PALETERIA LA MICHOACANA,31.79255273,-116.5869388
PALETERIA LA SULTANA,31.86516849,-116.5968689
PALETERIA Y NEVERIA LA FLOR DE MICHOACAN,31.82827125,-116.6048876
PALETERIA Y NEVERIA LA MICHOACANA,31.72297501,-116.5732478
PALETERIA Y NEVERIA LA MICHOACANA,31.86722091,-116.6260562
PALETERIA Y NEVERIA LA MICHOACANA,31.71946607,-116.5724176
PALETERIA Y NEVERIA LA NUEVA MICHOACANA,31.78404858,-116.5940639
PALETERIA Y NEVERIA LA REYNA DE MICHOACAN,31.86226324,-116.5917137
PALETERIA Y NEVERIA YAVAROS,31.6707935,-116.5152091
PAN DE MUJER,31.7785977,-116.5734036
PAN DOÑA ESTHER,31.88238482,-116.5889748
PANADERA ORNELAS,31.88005788,-116.575931
PANADERA SAN MIGUEL,31.86195634,-116.5450715
PANADERIA,31.7811749,-116.5998129
PANADERIA 2 HERMANOS,31.86631859,-116.5916388
PANADERIA ALE,31.87730376,-116.5751474
PANADERIA ALE,31.78504867,-116.5737935
PANADERIA ALEX,32.09429574,-116.8501304
PANADERIA AMELIE,31.87225384,-116.6190198
PANADERIA ARTESANAL EL AMIGO,31.85858575,-116.6102075
PANADERIA ARTESANAL SERRANOS,31.86019428,-116.6237027
PANADERIA CELAYA,31.86284948,-116.5877793
PANADERIA CONCHIPESO,31.83046165,-116.601178
PANADERIA CORONADO,31.89528562,-116.6979329
PANADERIA CRISTAL,31.85276632,-116.592247
PANADERIA DEL ANGEL,31.81201772,-116.5937434
PANADERIA DIAMANTE,31.87441292,-116.6049179
PANADERIA DOMI,31.89319764,-116.5893701
PANADERIA EL AMIGO FENIX,31.88357103,-116.5925406
PANADERIA EL BUEN GUSTO,31.86543198,-116.6074984
PANADERIA EL BUEN PAN,31.85242246,-116.5621168
PANADERIA EL COLIMAN,31.85286484,-116.5925652
PANADERIA EL CRISTAL,31.8619013,-116.6114816
PANADERIA EL NUEVO CRISTAL,31.86480003,-116.6141218
PANADERIA EL ROSAL,31.86313993,-116.6149584
PANADERIA EL TRIGAL,31.88551294,-116.5697139
PANADERIA ESPERANZA,31.79000019,-116.5864226
PANADERIA ESPERANZA,31.06800488,-116.2075135
PANADERIA FLIPPIN KNEADS,31.70823766,-116.6465098
PANADERIA GARCIA,31.78353364,-116.5959346
PANADERIA GARCIA,31.86544928,-116.5975787
PANADERIA HERMANOS ROCHA,31.8905151,-116.620966
PANADERIA LA CHIQUITA,31.72930986,-116.5784997
PANADERIA LA CUMBRE,31.32544394,-116.2471541
PANADERIA LA ESPIGA DE ORO 2,31.86672436,-116.5826321
PANADERIA LA ESPIGA DE ORO NUMERO 3,31.86382472,-116.5990432
PANADERIA LA MEXICANA,31.86461537,-116.6273921
PANADERIA LA MEXICANA 2,31.87496016,-116.617664
PANADERIA LA MISION,31.87036522,-116.6430128
PANADERIA LA PRIMAVERA,31.86025313,-116.6054624
PANADERIA LA SONORITA,31.77160741,-116.5772359
PANADERIA LA TRADICION,31.7825161,-116.6045982
PANADERIA LA TRADICIONAL,31.82773233,-116.5903835
PANADERIA LEONEL,31.78360947,-116.5832727
PANADERIA LIZETH,32.09739534,-116.568911
PANADERIA LOS BEDOLLA,31.79689128,-116.5912801
PANADERIA LOS BEDOLLA,31.87082222,-116.5984226
PANADERIA LOS BEDOLLA,31.82746537,-116.5959288
PANADERIA LUPITA EL CAPORAL,31.7916548,-116.5883416
PANADERIA MARGARITA,31.86508272,-116.6266874
PANADERIA MASA MARE ENSENADA,31.86817945,-116.6238571
PANADERIA NORA,31.88866328,-116.6194546
PANADERIA OLIMPIA S,31.86595559,-116.5843153
PANADERIA ORNELAS,31.86871298,-116.6138193
PANADERIA ORNELAS,31.86315432,-116.6106597
PANADERIA ORNELAS,31.85953498,-116.5934265
PANADERIA ORNELAS,31.83272432,-116.6057375
PANADERIA ORNELAS,31.7936523,-116.5871547
PANADERIA ORNELAS NUMERO 6,31.89702919,-116.5628463
PANADERIA PANCHITOS,31.89281327,-116.5840504
PANADERIA PENJAMO,31.85463716,-116.5789473
PANADERIA REYES,31.32412721,-116.2472431
PANADERIA ROSALES,31.88048681,-116.6016507
PANADERIA ROXANA,31.72471215,-116.5736028
PANADERIA RUTH,31.89317067,-116.5600393
PANADERIA SABOR CASERO,31.77158398,-116.5720175
PANADERIA SANDRAS,28.09678531,-115.1872561
PANADERIA SERRANO,31.8614569,-116.6271085
PANADERIA SERRANO,31.8614569,-116.6271085
PANADERIA SILVA LA MEJOR,31.72573208,-116.7198421
PANADERIA SIMA,31.71722035,-116.5717909
PANADERIA TIJUANA,31.87024382,-116.5488969
PANADERIA URQUIJO,31.72023875,-116.5717288
PANADERIA URUAPAN,31.88272106,-116.5808673
PANADERIA VICKY,31.86487707,-116.5905894
PANADERIA XIMENA,31.89427886,-116.5613976
PANIFICACIÓN TRADICIONAL,31.88354954,-116.5925803
PANIFICADORA BAHIA,31.86646441,-116.6194354
PASTELERIA BLAKE,31.83239259,-116.5972365
PASTELERIA CHOCOLART,31.86627427,-116.6052853
PASTELERIA DULCE TENTACION,31.79116027,-116.5918412
PASTELERIA KUKIS AND KEKOS,31.7825836,-116.6038249
PASTELERIA LA REYNA VAZQUEZ,31.86029703,-116.6158117
PASTELERIA LOURDES,31.86401661,-116.5828684
PASTELERIA LOURDES,31.83281266,-116.6057587
PASTELERIA LOURDES,31.85674759,-116.609364
PASTELERIA LUISA,31.71938519,-116.5727246
PASTELERIA LUISA,31.72161311,-116.5716922
PASTELERIA MERAKI,31.87925686,-116.575085
PASTELERÍA SUSPIROS,31.72132326,-116.5732121
PASTELERIA SWEET FOR YOU,31.87361449,-116.6248152
PASTELERIA Y PIZZERIA JUANITOS,31.70583585,-116.5649566
PASTELERIA Y REPOSTERIA VICTORIAS,31.86527249,-116.5941236
PASTELERIA YANNEY,31.78389881,-116.5944366
PASTELES D KALY,31.87564572,-116.5812472
PASTELES EL MESON,31.83414919,-116.6032566
PASTELES HOGAREÑOS,31.67851654,-116.505851
PASTELES MARTHA,31.87447448,-116.6277715
PASTELES PARA TODA OCASION,31.84996689,-116.5609046
PASTELES Y POSTRES YEYE,31.86648101,-116.5956735
PEDRO CORRALES NOVIAS Y XV AÑOS,31.86724619,-116.6231851
PESQUERA,31.89859959,-116.7104139
PESQUERA HAN YOUNG,31.89827352,-116.7104397
PESQUERA PEZEX,31.90548572,-116.6933912
PESQUERA ZELECT,31.90941628,-116.6949431
PHILKOR TRENDS,31.79466685,-116.5872325
PILASH,31.83062535,-116.6005779
PILONCILLO PANADERIA,31.83176232,-116.5977421
PLANTA CIMA,31.06956464,-116.2087116
PLANTA DE AGUA EL GALLO,31.89782057,-116.5766592
PLANTA DE AGUA SIERRA DE JUAREZ,31.86681634,-116.5841646
PLANTA DE AGUA Y HIELO BAHIA,31.84177283,-116.603736
PLANTA PURIFICADORA MAYA,31.73657776,-116.5720103
PLANTA PURIFICADORA PARAISO,31.72788392,-116.5671209
PR0DUCTOS Y EMBUTIDOS TRUJILLO,31.8856558,-116.5840293
PRFILES UNIFORMES,31.863107,-116.6092381
PROCESADORA MAR DE ENSENADA,31.90693146,-116.6945658
PROCESOS Y CULTIVOS MARINOS,31.90020543,-116.7052697
PRODUCTOS DOÑA GELA,31.8867257,-116.5795073
PRODUCTOS EL PIOLIN,31.88112931,-116.5810258
PRODUCTOS ESENS,31.8577372,-116.5763806
PRODUCTOS HELADOS LA TROPICAL,31.8650689,-116.6054579
PRODUCTOS LA MORENITA,31.86133932,-116.5992106
PRODUCTOS LA TIERRITA,31.856736,-116.5840477
PRODUCTOS MARINOS ABC,31.89935226,-116.7097766
PRODUCTOS MI CASITA,31.86206373,-116.5796131
PRODUCTOS MI CASITA,31.86210435,-116.5798715
PRODUCTOS MI TIERRA,31.856736,-116.5840477
PRODUCTOS TOÑOS,31.77299252,-116.568997
PULANG REPOSTERIA,31.86687407,-116.6263105
PURIFICADORA DE AGUA EL AGUAJE,28.09845166,-115.1928681
PURIFICADORA DEL PUERTO,31.86395141,-116.5854809
PURIFICADORA DEL PUERTO,31.85752221,-116.5887905
PURIFICADORA EL AGUAJITO,31.40252209,-115.7280193
PURIFICADORA MISION SAN VICENTE,31.32579796,-116.2472373
PURIFICADORA SAN ISIDORO,31.40012862,-115.7319909
PURIFICADORA SAN MARTIN,31.40463728,-115.7350943
PURIFICADORA SUPER AQUA 2000,31.86310911,-116.623059
PURITRONIC,31.86581846,-116.624768
Q FACTORY,31.77982026,-116.5905533
Q-FACTORY ,31.77451876,-116.584193
QUESOS MARTINEZ,31.70726925,-116.5698338
QUESOS MONTES,31.73053899,-116.5787836
QUESOS Y PRODUCTOS LACTEOS GUTIERREZ,31.90763331,-116.275781
RANCHO ALVARADO,31.74571917,-116.5794392
RASTRO MUNICIPAL,31.84434571,-116.5902574
RELIEVE VINICOLA,31.88107182,-116.6162407
REPOSTERIA Y VENTA DE ROPA DE SEGUNDA,31.77498512,-116.5729407
REPOSTERYA ARTESANAL JENNYS,31.77074053,-116.5702064
RICOS PLATILLOS Y PAN HORNEADO HERRERA,31.72686854,-116.5779445
ROGANTO,31.81205538,-116.5971381
ROLU,31.90678927,-116.6980619
RUTA 52,31.83305721,-116.5931049
SALON SOCIAL,28.03922325,-115.1873669
SALSA CASERA DOÑA QUETITA,31.83357994,-116.6001673
SHAZ INTERNATIONAL,31.84426499,-116.5860199
SISI FASHION,31.66902353,-116.5181479
SISI FASHION,31.77960677,-116.5871586
SOCIEDAD COOPERATIVA DE PRODUCCION PESQUERA PUNTA ABREOJOS,31.86477291,-116.6021192
SOCIEDAD COOPERATIVA PROGRESO DE PRODUCCION PESQUERA,31.861191,-116.6044249
SOIR TEXTILES,32.02217153,-116.6366719
SOL DE MEDIA NOCHE,32.09281973,-116.5777103
SOLUCIONES EMPRESARIALES MH FASHION,31.87415445,-116.606641
SONIA IRIGOYEN RAMIREZ,31.78587516,-116.573417
SUPER AGUA DOS MIL,31.82824779,-116.5911951
SUPER AGUA DOSMIL,31.78512859,-116.5729795
SUPER AQUA,31.89817114,-116.5767751
SUPER AQUA,31.7918441,-116.5867908
SUPER AQUA 2 0 0 0,31.86371865,-116.5832871
SUPER AQUA 2 0 0 0,31.86157394,-116.593829
SUPER AQUA 2 0 0 0,31.87964685,-116.5840716
SUPER AQUA 2 0 0 0,31.88155398,-116.6203249
SUPER AQUA 2000,31.89189321,-116.5685105
SUPER AQUA 2000,31.79265311,-116.5815442
SUPER AQUA 2000,31.77190761,-116.5765855
SUPER AQUA DOS MIL,31.87540553,-116.5975657
SUSPIROS PASTELERIAS ENSENADA,31.83291087,-116.6057678
SUSSYS CAKE,31.89477611,-116.5728922
TAILGATE ALL APPAREL,31.84756547,-116.5953203
TALABARTERIA FRANCO,31.86261159,-116.6227669
TALLER COSTURA SIN NOMBRE,31.88454714,-116.5745971
TALLER DE COSTURA,31.32623671,-116.2533988
TALLER DE COSTURA,31.67351569,-116.5090025
TALLER DE COSTURA,31.7899022,-116.5832008
TALLER DE COSTURA,31.71053737,-116.5721864
TALLER DE COSTURA,31.86864745,-116.5956474
TALLER DE COSTURA BLANCA,31.87901651,-116.5831297
TALLER DE COSTURA CALEB,31.87515627,-116.5967011
TALLER DE COSTURA DE GUSANITO,31.8855128,-116.6202183
TALLER DE COSTURA ELIZABETH,31.89089785,-116.5896868
TALLER DE COSTURA HOLANDA,31.32422112,-116.2474118
TALLER DE COSTURA JULY,31.86237584,-116.6097634
TALLER DE COSTURA LAS MARGARITAS,31.0596398,-116.2102522
TALLER DE COSTURA RAQUEL,31.85678913,-116.588407
TALLER DE COSTURA RUTH,31.85633298,-116.5909515
TALLER DE COSTURA SEVEN STITCH,31.80993044,-116.5861325
TALLER DE COSTURA SIN NOMBRE,31.87828604,-116.5915173
TALLER DE COSTURA SIN NOMBRE,31.89802033,-116.5620241
TALLER DE COSTURA SIN NOMBRE,31.87428825,-116.6057272
TALLER DE COSTURA SIN NOMBRE,31.85075581,-116.5893442
TALLER DE COSTURA SIN NOMBRE,31.8886445,-116.608197
TALLER DE COSTURAS,31.78269366,-116.5810515
TALLER DE GLORIA,31.89412811,-116.5590863
TALLER DE ROPA,31.77234794,-116.5651087
TALLER RM FASHION,31.84732517,-116.5969419
TAMALES EL TORO,31.78090355,-116.5784092
TIENDA DE ROPA EVELYNS,31.82808512,-116.6046435
TM7,31.78276849,-116.5888847
TORTIL.LRIA LOS MISSAELES,31.40459871,-115.7323862
TORTILLAS CASERAS,31.7260227,-116.5667407
TORTILLAS DE HARINA,31.8971864,-116.6973376
TORTILLAS DE HARINA BELLA,31.86860226,-116.595959
TORTILLAS DE HARINA CHANGUELO,31.86553618,-116.6013402
TORTILLAS DE HARINA DE MARY,31.73532565,-116.5774761
TORTILLAS DE HARINA DOÑA ALICIA,31.91336555,-116.2727217
TORTILLAS DE HARINA DOÑA ESTELA,31.88340319,-116.6072944
TORTILLAS DE HARINA DOÑA NENA,31.82557887,-116.6033929
TORTILLAS DE HARINA DORA,31.86376604,-116.599406
TORTILLAS DE HARINA GABRIELA,31.89630776,-116.5771548
TORTILLAS DE HARINA JATZIRY,31.85588898,-116.569641
TORTILLAS DE HARINA LA ABU,31.89395252,-116.5748969
TORTILLAS DE HARINA LA CASITA,31.85910392,-116.5821226
TORTILLAS DE HARINA LA ORIGINAL,31.86158807,-116.5919077
TORTILLAS DE HARINA LAS ORIGINALES,31.86399803,-116.5858775
TORTILLAS DE HARINA MARISOL,31.87281168,-116.6199637
TORTILLAS DE HARINA MARY,31.90151635,-116.5703473
TORTILLAS DE HARINA NATURALES,31.8859274,-116.6044052
TORTILLAS DE HARINA PATY,31.88275585,-116.6135787
TORTILLAS DE HARINA SIN NOMBRE,31.91661053,-116.5993389
TORTILLAS DE HARINA SIN NOMBRE,31.88919192,-116.5903281
TORTILLAS DE HARINA SOFIA,31.40806232,-115.7386446
TORTILLAS DE HARINA Y QUESOS SINALOA,31.86836055,-116.6243648
TORTILLAS DOÑA ROSA,31.90785409,-116.2790088
TORTILLAS GORDO,31.88048681,-116.6016507
TORTILLAS LA TIA,31.83145467,-116.6063356
TORTILLAS OLIVIA,31.85415625,-116.5653031
TORTILLAS SIN NOMBRE,32.09501723,-116.5677582
TORTILLERIA,31.90080677,-116.6007653
TORTILLERIA 230,31.85264169,-116.5930562
TORTILLERIA 4 MILPAS,31.88337939,-116.6307102
TORTILLERIA ACAPULCO,31.8642997,-116.6029039
TORTILLERIA AISPURO,31.39943983,-115.7246866
TORTILLERIA ALEJANDRA,31.9104529,-116.2698762
TORTILLERIA ALEX,31.79138804,-116.5902633
TORTILLERIA ANITA,31.86431508,-116.6234994
TORTILLERIA AYON,31.89056446,-116.5863707
TORTILLERIA AZTECA,31.87960988,-116.5842891
TORTILLERIA BAJA CALIFORNIA,31.861646,-116.5914497
TORTILLERIA BAJA CALIFORNIA,31.87103816,-116.5969796
TORTILLERIA BELLA CENICIENTA,31.85863275,-116.5846337
TORTILLERIA BERTHA,31.87569206,-116.6120665
TORTILLERIA CALAFIA,31.89491723,-116.5701295
TORTILLERIA CARRANZA,31.86466313,-116.6003904
TORTILLERIA CASTRO,31.79123495,-116.585398
TORTILLERIA CERVANTES,31.85528608,-116.5903403
TORTILLERIA CHAPULTEPEC,31.78504554,-116.5917333
TORTILLERIA CHELA,32.09742755,-116.5688513
TORTILLERIA CHELITO,31.85831454,-116.5925304
TORTILLERIA COSTA DE SINALOA,31.86241951,-116.6112267
TORTILLERIA DAMIAN,31.87389201,-116.6184342
TORTILLERIA DE HARINA DOÑA MECHE,31.90205994,-116.5804742
TORTILLERIA DE HARINA FLORES,31.88646525,-116.6117828
TORTILLERIA DE HARINA JUANITA,31.7911883,-116.586554
TORTILLERIA DE HARINA LA INDIA,31.40371574,-115.7284264
TORTILLERIA DE HARINA PATY,31.71816768,-116.5724105
TORTILLERIA DE HARINA SAN MARTIN,31.81054842,-116.5966305
TORTILLERIA DENYZ,31.70723523,-116.6437408
TORTILLERIA DON LENCHO,31.78416726,-116.5813226
TORTILLERIA DON TOÑO,31.87687114,-116.6058885
TORTILLERIA DOÑA CONCHA,31.85793528,-116.5894316
TORTILLERIA EL GUERO,31.87196833,-116.5894089
TORTILLERIA EL MAIZAL,31.7055349,-116.5655117
TORTILLERIA EL MEÑO,31.7835887,-116.5834075
TORTILLERIA EL MEÑO,31.85792608,-116.5706873
TORTILLERIA EL MICHOACANO,31.88179312,-116.6194447
TORTILLERIA EL REY DE LA TORTILLA 2,31.77455373,-116.5730265
TORTILLERIA EL REY DE LA TORTILLA 3,31.85113707,-116.5757505
TORTILLERIA EL SAUZAL,31.90182909,-116.6888176
